magazine,volume,issue,month,year,title,Title,Description,Authors
National Lampooon,1,51,June,1974,Food,“COVER,NA,"‘Proserpine con Alimenti Esecrabili’ di Melinda Bordelon (XXmo Secolo, Scuola di Arlington). Bordelon, pittore molto sensitiva ed elegantissima, chi conosce l’importanza della realtà nell’arte populare, esibe altrove, una maestria di questa qualità nel capolavoro ‘La Madonna del Pickle,’ ‘Tutto nella Famiglia,’ ‘Il Calendario di Marilyn Monroe 1974,’ ed in altri lavori celebri. ‘La Proserpine,’ pittura splendidissima, eccelentissima, realizzata con una finezza suprema, noi abbiamo ‘slapped on’ una ‘fruit’crate’ e l’abbiamo fotografata, Ebbene, noi non diamo un ‘shit.’ L’arte è l’arte, eccotutto. Ma una fotografia—questa e qualcosa!”"
National Lampooon,1,51,June,1974,Food,News on the March,NA,"Uncredited [Henry Beard]; Illustrations by Alan Rose and Fran Hollidge, Photographs uncredited"
National Lampooon,1,51,June,1974,Food,True Facts,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,51,June,1974,Food,Editorial,NA,Uncredited; Cartoon by Ziegler
National Lampooon,1,51,June,1974,Food,Letters,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,51,June,1974,Food,Canadian Corner,NA,By Sean Kelly; Illustration uncredited
National Lampooon,1,51,June,1974,Food,Classics Fabricated Comics,NA,By Doug Kenney; Illustrated by Joe Orlando
National Lampooon,1,51,June,1974,Food,A Brief Guide to America’s Top New Eating Spots,NA,"By Henry Beard, Christopher Cerf, and Joyce Jurnovoy"
National Lampooon,1,51,June,1974,Food,Breaking the Host,NA,Illustrated by Rick Meyerowitz
National Lampooon,1,51,June,1974,Food,The Joys of Wife-Tasting,NA,By Tony Hendra; Photographs by Vince Aiosa
National Lampooon,1,51,June,1974,Food,Goat Magazine,NA,"Goat Magazine, By Henry Beard, Jeff Cox, Tony Hendra, and Gerald Sussman; Illustrations uncredtied"
National Lampooon,1,51,June,1974,Food,The Cooking of Provincial New Jersey,NA,"By Gerald Sussman; Location photographs by Ronald G. Harris; Studio photography by Jery Friedman; Veronica Reilly, stylist"
National Lampooon,1,51,June,1974,Food,Psychopathia Cheesealis,NA,By Gerald Sussman; Illustration by Michael Presley
National Lampooon,1,51,June,1974,Food,Foto Funnies,NA,Uncredited; Illustration by Alan Rose [features Chris Miller]
National Lampooon,1,51,June,1974,Food,The Best New Cookbooks of the Year,NA,By Gerald Sussman and Nick Ullett
National Lampooon,1,51,June,1974,Food,Foto Funnies,NA,Uncredited; Illustration by Alan Rose [features Chris Miller]
National Lampooon,1,51,June,1974,Food,Weighty Waddlers Magazine,NA,"Weighty Waddlers Magazine, By Tony Hendra and Brian McConnachie; Illustrations and photographs uncredited"
National Lampooon,1,51,June,1974,Food,Digester’s Reader,NA,By Sean Kelly; Foodscape by Ron Barrett
National Lampooon,1,51,June,1974,Food,Funny Pages,NA,Featuring “Nuts” by Gahan Wilson; “Idyl” by Jeff Jones; “An American Story” by Rodrigues; “One Year Affair” (one episode) by Ralph Reese and Byron Preiss; “Cheech Wizard” by Vaughn Bodé; “Dirty Duck” by Bobby London; “Famous Comic Artists School” by Bruce Cochran; “Trots and Bonnie” by Shary Flenniken; “Instant Replay Comics!” by Ed Subitzky; and “How to Appear Normal” and “Beans Morocco” by M. K. Brown
National Lampooon,1,52,July,1974,Dessert,“COVER,NA,"This most delectable cover was most assuredly photographized by the right honorable Mr. Dick Frank and was sculpurized by the excellent hand of our illustrious art director, Mr. Michael Gross, oh yes indeed.”"
National Lampooon,1,52,July,1974,Dessert,Editorial,NA,Uncredited; Cartoon by Ziegler
National Lampooon,1,52,July,1974,Dessert,Dull Comics!,NA,Cartoon by Ed Subitzky
National Lampooon,1,52,July,1974,Dessert,News on the March,NA,"Uncredited [Henry Beard]; Illustration by Alan Rose, Photographs uncredited"
National Lampooon,1,52,July,1974,Dessert,True Facts,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,52,July,1974,Dessert,Letters,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,52,July,1974,Dessert,Ye White Houfe Tranfcriptf,NA,Uncredited
National Lampooon,1,52,July,1974,Dessert,Guns and Sandwiches Magazine,NA,"Guns and Sandwiches Magazine, By Brian McConnachie; Photographs by Vince Aiosa, and others uncredited"
National Lampooon,1,52,July,1974,Dessert,A Thanksgiving Memory,NA,By Chris Miller; Illustration by Melinda Bordelon
National Lampooon,1,52,July,1974,Dessert,Home Cooking,NA,Created and written by Ron Barrett; Photographs by Robert McCabe
National Lampooon,1,52,July,1974,Dessert,Baby Food,NA,Witten and illustrated by Gahan Food
National Lampooon,1,52,July,1974,Dessert,Restaurant aux Fines Verbes,NA,By Ed Subitzky; Photograph by Ronald G. Harris
National Lampooon,1,52,July,1974,Dessert,The Corporate Farmer’s 1974 Almanac,NA,"By Christopher Cerf and Henry Beard; Illustrations by Randall Enos, and others uncredited"
National Lampooon,1,52,July,1974,Dessert,Famine Circle Magazine,NA,"Famine Circle Magazine, By Gerald Sussman and Tony Hendra; Cover photograph by Jery Friedman; Other photographs by Dick Frank, Vince Aiosa, and others uncredited; Illustrations uncredited"
National Lampooon,1,52,July,1974,Dessert,Hearst Credit Card Receipt,NA,By Tony Hendra
National Lampooon,1,52,July,1974,Dessert,Gastronomique Comique,NA,Cartoons by Rodrigues
National Lampooon,1,52,July,1974,Dessert,The Intergalactic Gourmet,NA,Written and illustrated by Ed Subitzky
National Lampooon,1,52,July,1974,Dessert,Doggy-Wogs,NA,Written and illustrated by Bruce McCall
National Lampooon,1,52,July,1974,Dessert,Waste Not Want Nots,NA,Cartoon by M. K. Brown
National Lampooon,1,52,July,1974,Dessert,Funny Pages,NA,Featuring “Nuts” by Gahan Wilson; “Idyl” by Jeff Jones; “Mama’s Boy” by Rodrigues; “Famous Comic Artists School” by Bruce Cochran; “Dirty Duck” by Bobby London; “One Year Affair” by Ralph Reese and Byron Preiss; “Trots and Bonnie” by Shary Flenniken; and “Cheech Wizard” by Vaughn Bodé
National Lampooon,1,52,July,1974,Dessert,Micro-Wave Oven Comic,NA,By Tony Hendra; Illustrated by Ralph Reese
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,News on the March,NA,"Uncredited [Henry Beard]; Illustrations by Alan Rose and Fran Hollidge, Photographs uncredited"
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Baba Rum Raisin,NA,Uncredited
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,True Facts,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Editorial,NA,Uncredited; Cartoon by B. Kliban
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Letters,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Canadian Corner,NA,By Sean Kelly
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Plumber’s Little Helper,NA,By Akbar del Piombo; Collages by Rubington
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Mythical Mythical Beasts,NA,By Rick Meyerowitz and Doug Kenney
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Executive Deleted,NA,By Henry Beard and Tony Hendra; Illustration by Edward Sorel
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,A Very Sizable Advance,NA,By Henry Beard; Illustration by Randy Jones
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Foto Funnies,NA,Uncredited; Illustration by Alan Rose [features Jerry Taylor and Michael Gross
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Young Sex Issue Cover,NA,Illustration uncredited
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Two-Way Comics!,NA,Cartoon by Ed Subitsky
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Seed Magazine,NA,"Seed Magazine, By Christopher Cerf; Illustration by Marvin Mattleson; Photographs by Alan Rose and David Kaestle"
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Dirty Duck,NA,Written and illustrated by Bobby London
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Our Bodies and None of Your Business,NA,"By Doug Kenney and P. J. O’Rourke; Photographs by Ronald G. Harris, and others uncredited"
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Underwear for the Deaf,NA,By Michael O’Donoghue; Graphics by Alan Rose; Photographs by David Kaestle
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Surprise Poster #7,NA,Uncredited
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Mouthing Off,NA,By Brian McConnachie; Photographs by Dick Frank
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Leftovers Issue Cover,NA,Illustration by Michael Gross
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Frying Down to Rio,NA,By Gerald Sussman; Photograph uncredited
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Leftovers,NA,"By Gerald Sussman, Tony Hendra, Sean Kelly, and Henry Beard; Photographs by Dick Frank; Illustrations by Russ Heath"
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Soul Drinks,NA,By Tony Hendra; Photograph by Dick Frank
National Lampooon,1,53,August,1974,Isolationism and Tooth Care,Funny Pages,NA,Featuring “Nuts” by Gahan Wilson; “One Year Affair” (two episodes) by Ralph Reese and Byron Preiss; “Useful Comics!” by Ed Subitzky; “Mule’s Diner” by Stan Mack; “Cheech Wizard” by Vaughn Bodé; “Trots and Bonnie” by Shary Flenniken; “Famous Comic Artists School” by Bruce Cochran; and “Desdemona” by Rodrigues
National Lampooon,1,54,September,1974,Old Age,“COVER,NA,"This month’s cover is by Wayne McLoughlin. Oh, really? Is that so? But I don’t think it could be the same McLaughlin. No, I’m pretty sure Wayne wasn’t in the furniture business in Lansing in ’31. I’d say he was a bit too young for that. Look, uh, I’m really in kind of a hurry. Very nice to have had this little chat. Why, yes they certainly are cute greandchildren! Taxi! Taxi!.”"
National Lampooon,1,54,September,1974,Old Age,Editorial,NA,Uncredited
National Lampooon,1,54,September,1974,Old Age,News on the March,NA,"Uncredited [Henry Beard]; Illustrations by Alan Rose and Fran Hollidge, Photographs uncredited"
National Lampooon,1,54,September,1974,Old Age,Baba Rum Raisin,NA,Uncredited
National Lampooon,1,54,September,1974,Old Age,True Facts,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,54,September,1974,Old Age,Letters,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,54,September,1974,Old Age,Old Love Stories,NA,By Ed Subitzky; Illustrated by Joe Orlando
National Lampooon,1,54,September,1974,Old Age,Unexciting Stories,NA,Illustrated by T. Vinson and Steve Walker
National Lampooon,1,54,September,1974,Old Age,Lightning Strikes Once,NA,By Brian McConnachie
National Lampooon,1,54,September,1974,Old Age,Safari to Safety,NA,By Sean Kelly
National Lampooon,1,54,September,1974,Old Age,The Policeman Who Loved Opera,NA,By Brian McConnachie
National Lampooon,1,54,September,1974,Old Age,Senior Sex,NA,Cartoons by Rodrigues
National Lampooon,1,54,September,1974,Old Age,The Old School Course Catalog,NA,By Ed Subitzky
National Lampooon,1,54,September,1974,Old Age,Lastknell Knolls,NA,By Gerald Sussman; Illustrations uncredited
National Lampooon,1,54,September,1974,Old Age,Old Age Preparation Kit,NA,By Ed Subitsky
National Lampooon,1,54,September,1974,Old Age,Almost Midnight,NA,"By Henry Beard, P. J. O’Rourke, and Ed Subitzky; Photographs uncredited"
National Lampooon,1,54,September,1974,Old Age,Old Ladies’ Home Journal,NA,"By Christopher Cerf, Henry Beard, and Ed Subitzky; Photographs by Wide World, Ronald G. Harris, Dick Frank, and Vince Aiosa"
National Lampooon,1,54,September,1974,Old Age,Batfart Comics,NA,By P. J. O’Rourke; Illustrated by Nick Cardy
National Lampooon,1,54,September,1974,Old Age,Small Consolations,NA,"By Ed Subitzky, Photographs uncredited"
National Lampooon,1,54,September,1974,Old Age,Old,NA,Written and illustrated by Gahan Wilson
National Lampooon,1,54,September,1974,Old Age,Funny Pages,NA,"Featuring “Nuts” by Gahan Wilson; “One Year Affair” (one episode) by Ralph Reese and Byron Preiss; “Desdemona, a Southern Belle” by Rodrigues; “Idyl” by Jeff Jones; “Radio Rae” by Trina; “Chicken Gutz” by Randall Enos; “Famous Comic Artists School” by Bruce Cochran; “Trots and Bonnie” by Shary Flenniken; and “Son of Fred Kismiass!” by Ed Subitzky"
National Lampooon,1,54,September,1974,Old Age,Drawn & Quoted,NA,By Edward Sorel
National Lampooon,1,55,October,1974,Pubescence,“COVER,NA,"The usual fuck-ups. Hendra, Kelly, and McConnachie thought the original model looked too old, so we* reshot with the very lovely young lady you see before you. Or would see if you were’t wasting your valuable time (and mine) reading this. Also, the Editors would like to thank the very lovely people who helped make this cover possible, including Michael Stevens of Superhair (hairstyling), Laura Singer and Marjorie (stylists), the Liberty Ice Cream Concern (43 W. 63rd, next door to The Ginger Man), Chris Callis (photographer), and Vincent Nasso (makeup).”"
National Lampooon,1,55,October,1974,Pubescence,News on the March,NA,"Uncredited [Henry Beard]; Illustrations by Alan Rose and Fran Hollidge, Photographs uncredited"
National Lampooon,1,55,October,1974,Pubescence,Tell Debby,NA,Uncredited
National Lampooon,1,55,October,1974,Pubescence,True Facts,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,55,October,1974,Pubescence,Editorial,NA,Uncredited [P. J. O’Rourke]
National Lampooon,1,55,October,1974,Pubescence,Letters,NA,Uncredited; Illustration by Alan Rose
National Lampooon,1,55,October,1974,Pubescence,Baba Rum Raisin,NA,Uncredited
National Lampooon,1,55,October,1974,Pubescence,VD Comics,NA,By Dean Lattimer; Illustrated by Neal Adams
National Lampooon,1,55,October,1974,Pubescence,Teen Dating Guide,NA,By Richard Helfer and Doug Kenney; Photograph uncredited
National Lampooon,1,55,October,1974,Pubescence,The Girls Room,NA,By Chris Miller; Illustrated by Tommy Soloski
National Lampooon,1,55,October,1974,Pubescence,Nancy Drew and the Case of the Missing Heiress,NA,By Doug Kenney; Illustration by R. Kursar
National Lampooon,1,55,October,1974,Pubescence,Masturbation Foto Funnies,NA,By Ed Subitzky; Photographs uncredited
National Lampooon,1,55,October,1974,Pubescence,Pubescence Section,NA,"By Doug Kenney, Emily Prager, Marc Rubin, Henry Beard, P. J. O’Rourke, and Gary Blake; Illustrations by Ralph Reese, Mari Kaestle, and others uncredited; Photographs by David Kaestle, Arky & Barrett, and others uncredited"
National Lampooon,1,55,October,1974,Pubescence,First Car Model,NA,By P. J. O’Rourke; Illustrated and constructed by Alan Rose and Marc Arceneaux; Photographs by Dick Frank
National Lampooon,1,55,October,1974,Pubescence,The Night of the Seven Fires,NA,By Chris Miller; Illustration by Melinda Bordelon
National Lampooon,1,55,October,1974,Pubescence,Boys’ Real Life,NA,"By P. J. O’Rourke, Dean Lattimer, Brian McConnachie, and David McClelland; Illustrations by George P. Daniels, Warren Sattler, and Larry Schwinger; Photographs uncredited"
National Lampooon,1,55,October,1974,Pubescence,Trots and Bonnie,NA,Written and illustrated by Shary Flenniken
National Lampooon,1,55,October,1974,Pubescence,Funny Pages,NA,Featuring “Nuts” by Gahan Wilson; “Worms” by M. K. Brown; “Compact Comics!” by Ed Subitzky; “Famous Comic Artists School” by Bruce Cochran; “Dirty Duck” by Bobby London; “Machines” by Vaughn Bodé; “At the Live Sex Show!” by Ed Subitzky; “One Year Affair” (one episode) by Ralph Reese and Byron Preiss; and “Eating Out” by Randy Jones
