site,date,year,month,high_tide,sample_time,bacteria,precip_wk,precip_t0,precip_t1,precip_t2,precip_t3,precip_t4,precip_t5,precip_t6,notes,quality
"Newtown Creek, Turning Basin",2018-09-13,2018,9,11:53:00,10:35:00,6294,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
Flushing Creek,2018-09-13,2018,9,11:53:00,11:04:00,8297,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
"Newtown Creek, Apollo Street",2018-09-13,2018,9,11:53:00,10:23:00,8664,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
"Coney Island Creek, West 21st Street",2018-09-13,2018,9,11:53:00,09:05:00,8704,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
"Gowanus Canal, Second Street Sponge Park",2018-09-13,2018,9,11:53:00,07:30:00,9208,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
"Newtown Creek, East Branch",2018-09-13,2018,9,11:53:00,10:50:00,9606,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
"Coney Island Creek, Kaiser Park",2018-09-13,2018,9,11:53:00,08:50:00,9606,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
"Newtown Creek, English Kills",2018-09-13,2018,9,11:53:00,11:03:00,19863,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
"East River, SUNY Maritime Waterfront Center ",2018-09-13,2018,9,11:53:00,09:45:00,0,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Not Detected
"East River, Wallabout Channel ",2018-09-13,2018,9,11:53:00,09:01:00,24196,1.94,0.37,0.15,0.02,0.93,0.45,0.02,0,,Unacceptable
"Upper Harbor, Bush Terminal Park ",2018-09-20,2018,9,05:50:00,11:00:00,10,1.2,0,0,1.19,0.01,0,0,0,,Good
"East River, Pier 2 Kayak Dock ",2018-09-20,2018,9,05:50:00,10:06:00,10,1.2,0,0,1.19,0.01,0,0,0,,Good
"East River, SUNY Maritime Waterfront Center ",2018-09-20,2018,9,05:50:00,09:32:00,10,1.2,0,0,1.19,0.01,0,0,0,,Good
"Jamaica Bay, Plumb Beach",2018-09-20,2018,9,05:50:00,08:39:00,10,1.2,0,0,1.19,0.01,0,0,0,,Good
"Newtown Creek, English Kills",2018-09-20,2018,9,05:50:00,11:26:00,20,1.2,0,0,1.19,0.01,0,0,0,,Good
"Upper Harbor, Bush Terminal Park ",2018-09-20,2018,9,05:50:00,11:00:00,20,1.2,0,0,1.19,0.01,0,0,0,,Good
"Flushing Bay, World's Fair Marina Pier 1 East",2018-09-20,2018,9,05:50:00,10:40:00,20,1.2,0,0,1.19,0.01,0,0,0,,Good
"Hudson River, Pier 26",2018-09-20,2018,9,05:50:00,10:40:00,20,1.2,0,0,1.19,0.01,0,0,0,,Good
"East River, Anable Basin",2018-09-20,2018,9,05:50:00,09:30:00,20,1.2,0,0,1.19,0.01,0,0,0,,Good
"Buttermilk Channel, Valentino Pier",2018-09-20,2018,9,05:50:00,09:20:00,20,1.2,0,0,1.19,0.01,0,0,0,,Good
"Harlem River, Muscota Marsh",2018-09-20,2018,9,05:50:00,12:38:00,30,1.2,0,0,1.19,0.01,0,0,0,,Good
"Newtown Creek, Turning Basin",2018-09-20,2018,9,05:50:00,10:45:00,31,1.2,0,0,1.19,0.01,0,0,0,,Good
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2018-09-20,2018,9,05:50:00,09:45:00,31,1.2,0,0,1.19,0.01,0,0,0,,Good
"Jamaica Bay, Paerdegat Basin ",2018-09-20,2018,9,05:50:00,09:23:00,31,1.2,0,0,1.19,0.01,0,0,0,,Good
"East River, Hallets Cove",2018-09-20,2018,9,05:50:00,08:33:00,31,1.2,0,0,1.19,0.01,0,0,0,,Good
"East River, Pier 4 Beach ",2018-09-20,2018,9,05:50:00,09:47:00,41,1.2,0,0,1.19,0.01,0,0,0,,Fair
"East River, Grand Ferry Park",2018-09-20,2018,9,05:50:00,09:18:00,41,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Hudson River, Pier 66",2018-09-20,2018,9,05:50:00,08:30:00,41,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Newtown Creek, Dutch Kills ",2018-09-20,2018,9,05:50:00,12:30:00,52,1.2,0,0,1.19,0.01,0,0,0,,Fair
"East River, Brooklyn Bridge Beach ",2018-09-20,2018,9,05:50:00,09:55:00,52,1.2,0,0,1.19,0.01,0,0,0,84 ,Fair
"Hudson River, Inwood Canoe Club",2018-09-20,2018,9,05:50:00,09:20:00,52,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2018-09-20,2018,9,05:50:00,08:59:00,52,1.2,0,0,1.19,0.01,0,0,0,,Fair
"East River, Hammond Cove ",2018-09-20,2018,9,05:50:00,08:53:00,52,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Hudson River, West 172nd Street",2018-09-20,2018,9,05:50:00,08:30:00,52,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Hudson River, Pier 96",2018-09-20,2018,9,05:50:00,08:28:00,52,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Hudson River, Pier 40",2018-09-20,2018,9,05:50:00,13:13:00,63,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Newtown Creek, Apollo Street",2018-09-20,2018,9,05:50:00,10:22:00,63,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Harlem River, Little Hell Gate",2018-09-20,2018,9,05:50:00,08:53:00,63,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Flushing Bay, World's Fair Marina Boat Ramp",2018-09-20,2018,9,05:50:00,10:30:00,74,1.2,0,0,1.19,0.01,0,0,0,,Fair
"East Rver, Stuyvesant Cove",2018-09-20,2018,9,05:50:00,07:20:00,74,1.2,0,0,1.19,0.01,0,0,0,,Fair
"Hudson River, Yonkers Paddling and Rowing Club",2018-09-20,2018,9,05:50:00,10:20:00,85,1.2,0,0,1.19,0.01,0,0,0,,Fair
"East River, SUNY Maritime Campus Entrance ",2018-09-20,2018,9,05:50:00,08:50:00,108,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Hudson River, West 145th Street",2018-09-20,2018,9,05:50:00,08:50:00,118,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Hudson River, Pier 84",2018-09-20,2018,9,05:50:00,08:20:00,120,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Newtown Creek, East Branch",2018-09-20,2018,9,05:50:00,11:09:00,121,1.2,0,0,1.19,0.01,0,0,0,135 ,Unacceptable
"Saw Mill River, daylighted section",2018-09-20,2018,9,05:50:00,10:35:00,131,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"East River, Wallabout Channel ",2018-09-20,2018,9,05:50:00,08:35:00,145,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Newtown Creek, Dutch Kills ",2018-09-20,2018,9,05:50:00,12:40:00,175,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Flushing Bay, World's Fair Marina Pier 1 West",2018-09-20,2018,9,05:50:00,10:48:00,185,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Hudson River, Pier 99 Boat Ramp",2018-09-20,2018,9,05:50:00,08:25:00,187,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Bronx Kill, west end",2018-09-20,2018,9,05:50:00,08:41:00,201,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Newtown Creek, 2nd Street Kayak Launch",2018-09-20,2018,9,05:50:00,11:44:00,203,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
Van Cortlandt Park Lake,2018-09-20,2018,9,05:50:00,08:58:00,206,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
Little Neck Bay,2018-09-20,2018,9,05:50:00,08:57:00,231,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Hudson River, West 72nd Street Kayak Launch",2018-09-20,2018,9,05:50:00,08:28:00,235,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Jamaica Bay, Canarsie Pier",2018-09-20,2018,9,05:50:00,07:29:00,241,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Buttermilk Channel, Pier 101 ",2018-09-20,2018,9,05:50:00,09:20:00,249,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2018-09-20,2018,9,05:50:00,13:26:00,285,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"East River, Dumbo Cove",2018-09-20,2018,9,05:50:00,10:31:00,301,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Coney Island Creek, Calvert Vaux Park",2018-09-20,2018,9,05:50:00,08:40:00,373,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Gowanus Canal, Second Street Sponge Park",2018-09-20,2018,9,05:50:00,07:15:00,408,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Flushing Meadows-Corona Park, Meadow Lake",2018-09-20,2018,9,05:50:00,11:14:00,520,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
Prospect Park Lake,2018-09-20,2018,9,05:50:00,07:40:00,585,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Bronx Kill, east end",2018-09-20,2018,9,05:50:00,08:32:00,1162,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Harlem River, North Cove",2018-09-20,2018,9,05:50:00,12:59:00,1495,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
Flushing Creek,2018-09-20,2018,9,05:50:00,10:22:00,3968,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Hutchinson River, Amtrak Bridge",2018-09-20,2018,9,05:50:00,07:30:00,6910,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Coney Island Creek, West 21st Street",2018-09-20,2018,9,05:50:00,07:55:00,8704,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Coney Island Creek, Kaiser Park",2018-09-20,2018,9,05:50:00,08:10:00,10112,1.2,0,0,1.19,0.01,0,0,0,,Unacceptable
"Hudson River, JFK Marina",2018-09-20,2018,9,05:50:00,12:22:00,0,1.2,0,0,1.19,0.01,0,0,0,,Not Detected
"Hudson River, Weehawken Cove",2018-09-27,2018,9,10:03:00,11:45:00,10,2.16,0,0.21,1.95,0,0,0,0,,Good
"Hudson River, Hoboken Cove Beach",2018-09-27,2018,9,10:03:00,11:55:00,20,2.16,0,0.21,1.95,0,0,0,0,,Good
"Jamaica Bay, Paerdegat Basin ",2018-09-27,2018,9,10:03:00,09:30:00,20,2.16,0,0.21,1.95,0,0,0,0,,Good
"Buttermilk Channel, Pier 101 ",2018-09-27,2018,9,10:03:00,09:13:00,30,2.16,0,0.21,1.95,0,0,0,0,,Good
"East River, Dumbo Cove",2018-09-27,2018,9,10:03:00,10:34:00,31,2.16,0,0.21,1.95,0,0,0,0,,Good
"East River, Pier 2 Kayak Dock ",2018-09-27,2018,9,10:03:00,10:07:00,31,2.16,0,0.21,1.95,0,0,0,0,,Good
"Hudson River, Pier 66",2018-09-27,2018,9,10:03:00,08:30:00,31,2.16,0,0.21,1.95,0,0,0,0,,Good
"East River, Wallabout Channel ",2018-09-27,2018,9,10:03:00,06:50:00,41,2.16,0,0.21,1.95,0,0,0,0,,Fair
"Upper Harbor, Bush Terminal Park ",2018-09-27,2018,9,10:03:00,10:07:00,52,2.16,0,0.21,1.95,0,0,0,0,,Fair
"East River, Pier 4 Beach ",2018-09-27,2018,9,10:03:00,09:50:00,52,2.16,0,0.21,1.95,0,0,0,0,,Fair
Prospect Park Lake,2018-09-27,2018,9,10:03:00,07:05:00,52,2.16,0,0.21,1.95,0,0,0,0,,Fair
"East River, Brooklyn Bridge Beach ",2018-09-27,2018,9,10:03:00,10:00:00,63,2.16,0,0.21,1.95,0,0,0,0,20 ,Fair
Little Neck Bay,2018-09-27,2018,9,10:03:00,10:00:00,63,2.16,0,0.21,1.95,0,0,0,0,,Fair
"East River, Grand Ferry Park",2018-09-27,2018,9,10:03:00,09:09:00,63,2.16,0,0.21,1.95,0,0,0,0,,Fair
"Hudson River, Frank Sinatra Park",2018-09-27,2018,9,10:03:00,12:05:00,75,2.16,0,0.21,1.95,0,0,0,0,,Fair
"East River, SUNY Maritime Waterfront Center ",2018-09-27,2018,9,10:03:00,09:20:00,85,2.16,0,0.21,1.95,0,0,0,0,,Fair
"Jamaica Bay, Plumb Beach",2018-09-27,2018,9,10:03:00,09:10:00,86,2.16,0,0.21,1.95,0,0,0,0,,Fair
"Gowanus Canal, Second Street Sponge Park",2018-09-27,2018,9,10:03:00,08:00:00,96,2.16,0,0.21,1.95,0,0,0,0,,Fair
"Hudson River, Pier 13",2018-09-27,2018,9,10:03:00,11:55:00,97,2.16,0,0.21,1.95,0,0,0,0,,Fair
"Hudson River, Pier 40",2018-09-27,2018,9,10:03:00,12:32:00,105,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"East River, SUNY Maritime Campus Entrance ",2018-09-27,2018,9,10:03:00,08:44:00,156,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Hudson River, Pier 26",2018-09-27,2018,9,10:03:00,09:45:00,173,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Coney Island Creek, Calvert Vaux Park",2018-09-27,2018,9,10:03:00,08:48:00,213,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Hudson River, Pier 84",2018-09-27,2018,9,10:03:00,08:17:00,216,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Hudson River, Pier 96",2018-09-27,2018,9,10:03:00,08:30:00,218,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"East River, Hammond Cove ",2018-09-27,2018,9,10:03:00,08:45:00,243,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"East Rver, Stuyvesant Cove",2018-09-27,2018,9,10:03:00,07:17:00,253,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2018-09-27,2018,9,10:03:00,08:23:00,256,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2018-09-27,2018,9,10:03:00,09:05:00,295,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Hudson River, Pier 99 Boat Ramp",2018-09-27,2018,9,10:03:00,07:45:00,313,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Flushing Meadows-Corona Park, Meadow Lake",2018-09-27,2018,9,10:03:00,11:17:00,328,2.16,0,0.21,1.95,0,0,0,0,345 ,Unacceptable
"East River, Hallets Cove",2018-09-27,2018,9,10:03:00,08:45:00,336,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Hudson River, Inwood Canoe Club",2018-09-27,2018,9,10:03:00,08:30:00,336,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"East River, Anable Basin",2018-09-27,2018,9,10:03:00,07:30:00,363,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Newtown Creek, English Kills",2018-09-27,2018,9,10:03:00,10:10:00,397,2.16,0,0.21,1.95,0,0,0,0,350 ,Unacceptable
"Harlem River, Muscota Marsh",2018-09-27,2018,9,10:03:00,13:11:00,399,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Jamaica Bay, Canarsie Pier",2018-09-27,2018,9,10:03:00,07:38:00,454,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Newtown Creek, East Branch",2018-09-27,2018,9,10:03:00,09:52:00,613,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Hudson River, West 145th Street",2018-09-27,2018,9,10:03:00,08:53:00,670,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Hudson River, West 172nd Street",2018-09-27,2018,9,10:03:00,08:35:00,675,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2018-09-27,2018,9,10:03:00,14:13:00,767,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Newtown Creek, Apollo Street",2018-09-27,2018,9,10:03:00,09:15:00,988,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Harlem River, Little Hell Gate",2018-09-27,2018,9,10:03:00,09:29:00,1993,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Bronx River, Soundview Park ",2018-09-27,2018,9,10:03:00,08:30:00,2142,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Newtown Creek, Turning Basin",2018-09-27,2018,9,10:03:00,09:33:00,2235,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Upper Harbor, Bush Terminal Park ",2018-09-27,2018,9,10:03:00,10:07:00,2387,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Coney Island Creek, Kaiser Park",2018-09-27,2018,9,10:03:00,08:45:00,2933,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Harlem River, North Cove",2018-09-27,2018,9,10:03:00,13:39:00,2987,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Flushing Bay, World's Fair Marina Boat Ramp",2018-09-27,2018,9,10:03:00,10:47:00,3255,2.16,0,0.21,1.95,0,0,0,0,4884 ,Unacceptable
"Bronx River, Hunts Point Riverside Park",2018-09-27,2018,9,10:03:00,09:54:00,3255,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Bronx Kill, east end",2018-09-27,2018,9,10:03:00,08:48:00,3441,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Flushing Bay, World's Fair Marina Pier 1 East",2018-09-27,2018,9,10:03:00,10:53:00,5172,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Bronx Kill, west end",2018-09-27,2018,9,10:03:00,09:08:00,5247,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
Flushing Creek,2018-09-27,2018,9,10:03:00,10:40:00,5748,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Coney Island Creek, West 21st Street",2018-09-27,2018,9,10:03:00,08:30:00,7915,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Flushing Bay, World's Fair Marina Pier 1 West",2018-09-27,2018,9,10:03:00,10:59:00,8164,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Newtown Creek, Dutch Kills ",2018-09-27,2018,9,10:03:00,08:40:00,24196,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"Newtown Creek, Dutch Kills ",2018-09-27,2018,9,10:03:00,08:55:00,24196,2.16,0,0.21,1.95,0,0,0,0,,Unacceptable
"East River, Dumbo Cove",2018-10-04,2018,10,04:25:00,10:22:00,10,1.5,0.04,0,0.69,0,0,0,0.77,,Good
Little Neck Bay,2018-10-04,2018,10,04:25:00,08:08:00,10,1.5,0.04,0,0.69,0,0,0,0.77,,Good
"East River, Pier 2 Kayak Dock ",2018-10-04,2018,10,04:25:00,09:55:00,20,1.5,0.04,0,0.69,0,0,0,0.77,,Good
"East River, Hallets Cove",2018-10-04,2018,10,04:25:00,11:45:00,30,1.5,0.04,0,0.69,0,0,0,0.77,,Good
"East River, Grand Ferry Park",2018-10-04,2018,10,04:25:00,09:00:00,30,1.5,0.04,0,0.69,0,0,0,0.77,,Good
"East River, Pier 4 Beach ",2018-10-04,2018,10,04:25:00,09:43:00,31,1.5,0.04,0,0.69,0,0,0,0.77,,Good
"Hudson River, Inwood Canoe Club",2018-10-04,2018,10,04:25:00,10:10:00,41,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Jamaica Bay, Canarsie Pier",2018-10-04,2018,10,04:25:00,07:18:00,41,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Jamaica Bay, Plumb Beach",2018-10-04,2018,10,04:25:00,08:52:00,50,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Buttermilk Channel, Pier 101 ",2018-10-04,2018,10,04:25:00,09:52:00,52,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Hudson River, Weehawken Cove",2018-10-04,2018,10,04:25:00,08:30:00,52,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Hudson River, JFK Marina",2018-10-04,2018,10,04:25:00,11:30:00,62,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Flushing Bay, World's Fair Marina Pier 1 East",2018-10-04,2018,10,04:25:00,10:08:00,62,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Hudson River, Frank Sinatra Park",2018-10-04,2018,10,04:25:00,11:00:00,63,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Flushing Meadows-Corona Park, Meadow Lake",2018-10-04,2018,10,04:25:00,10:45:00,63,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"East Rver, Stuyvesant Cove",2018-10-04,2018,10,04:25:00,07:20:00,63,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"East River, SUNY Maritime Campus Entrance ",2018-10-04,2018,10,04:25:00,08:38:00,74,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"East River, Brooklyn Bridge Beach ",2018-10-04,2018,10,04:25:00,09:50:00,75,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Hudson River, Pier 26",2018-10-04,2018,10,04:25:00,09:08:00,96,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"Hudson River, Pier 40",2018-10-04,2018,10,04:25:00,12:23:00,97,1.5,0.04,0,0.69,0,0,0,0.77,,Fair
"East River, SUNY Maritime Waterfront Center ",2018-10-04,2018,10,04:25:00,09:13:00,105,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2018-10-04,2018,10,04:25:00,11:45:00,110,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Flushing Bay, World's Fair Marina Boat Ramp",2018-10-04,2018,10,04:25:00,09:59:00,121,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, Hoboken Cove Beach",2018-10-04,2018,10,04:25:00,08:40:00,122,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Harlem River, Muscota Marsh",2018-10-04,2018,10,04:25:00,10:57:00,132,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Buttermilk Channel, Valentino Pier",2018-10-04,2018,10,04:25:00,08:20:00,132,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, Pier 13",2018-10-04,2018,10,04:25:00,10:30:00,145,1.5,0.04,0,0.69,0,0,0,0.77,97 ,Unacceptable
"Hudson River, West 72nd Street Kayak Launch",2018-10-04,2018,10,04:25:00,08:52:00,161,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2018-10-04,2018,10,04:25:00,09:50:00,195,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, Pier 99 Boat Ramp",2018-10-04,2018,10,04:25:00,07:53:00,197,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"East River, Hammond Cove ",2018-10-04,2018,10,04:25:00,08:45:00,208,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
Prospect Park Lake,2018-10-04,2018,10,04:25:00,07:50:00,211,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
Van Cortlandt Park Lake,2018-10-04,2018,10,04:25:00,15:19:00,219,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, Pier 96",2018-10-04,2018,10,04:25:00,08:16:00,246,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2018-10-04,2018,10,04:25:00,09:05:00,253,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, West 145th Street",2018-10-04,2018,10,04:25:00,08:53:00,262,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Harlem River, North Cove",2018-10-04,2018,10,04:25:00,11:21:00,269,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Flushing Bay, World's Fair Marina Pier 1 West",2018-10-04,2018,10,04:25:00,10:14:00,269,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Gowanus Canal, Second Street Sponge Park",2018-10-04,2018,10,04:25:00,07:36:00,272,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
Flushing Creek,2018-10-04,2018,10,04:25:00,09:45:00,285,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, West 172nd Street",2018-10-04,2018,10,04:25:00,08:35:00,301,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Newtown Creek, Dutch Kills ",2018-10-04,2018,10,04:25:00,11:45:00,309,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"East River, Wallabout Channel ",2018-10-04,2018,10,04:25:00,07:55:00,318,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, Yonkers Paddling and Rowing Club",2018-10-04,2018,10,04:25:00,10:26:00,432,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Jamaica Bay, Paerdegat Basin ",2018-10-04,2018,10,04:25:00,09:35:00,538,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Coney Island Creek, Calvert Vaux Park",2018-10-04,2018,10,04:25:00,08:21:00,563,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Harlem River, Little Hell Gate",2018-10-04,2018,10,04:25:00,09:02:00,633,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Bronx Kill, east end",2018-10-04,2018,10,04:25:00,08:38:00,985,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Hudson River, Pier 84",2018-10-04,2018,10,04:25:00,08:07:00,1274,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Bronx Kill, west end",2018-10-04,2018,10,04:25:00,08:50:00,1396,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Saw Mill River, daylighted section",2018-10-04,2018,10,04:25:00,10:50:00,1835,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Newtown Creek, Apollo Street",2018-10-04,2018,10,04:25:00,10:09:00,2075,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Coney Island Creek, West 21st Street",2018-10-04,2018,10,04:25:00,09:36:00,2415,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Newtown Creek, Dutch Kills ",2018-10-04,2018,10,04:25:00,12:00:00,2851,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Newtown Creek, East Branch",2018-10-04,2018,10,04:25:00,10:39:00,3449,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Coney Island Creek, Kaiser Park",2018-10-04,2018,10,04:25:00,09:27:00,3968,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Newtown Creek, Turning Basin",2018-10-04,2018,10,04:25:00,10:21:00,17329,1.5,0.04,0,0.69,0,0,0,0.77,,Unacceptable
"Newtown Creek, English Kills",2018-10-04,2018,10,04:25:00,11:00:00,19863,1.5,0.04,0,0.69,0,0,0,0.77,17329 ,Unacceptable
"East River, Anable Basin",2018-10-04,2018,10,04:25:00,10:20:00,0,1.5,0.04,0,0.69,0,0,0,0.77,,Not Detected
"Hudson River, Inwood Canoe Club",2019-05-23,2019,5,00:03:00,11:06:00,10,0.57,0.48,0,0,0,0.06,0,0.03,,Good
"Harlem River, Muscota Marsh",2019-05-23,2019,5,00:03:00,10:18:00,10,0.57,0.48,0,0,0,0.06,0,0.03,,Good
